105,1,-13.53312994,02:37:39
106,1,-15.03772329,02:39:08
107,0,-14.20777465,02:40:43
108,2,-13.06427003,02:42:21
109,1,-13.55813495,02:43:47
110,0,-14.01200729,02:45:17
111,0,-15.04060089,02:46:50
112,1,-11.95952722,02:48:26
113,3,-10.60609993,02:50:04
114,2,-13.41335564,02:51:36
115,1,-14.20439014,02:53:03
116,1,-16.33744969,02:54:38
117,1,-14.06624154,02:56:12
118,0,-12.76962907,02:57:38
119,1,-13.16481187,02:59:13
120,0,-17.24381086,03:00:44
121,0,-12.88548661,03:02:20
122,0,-13.57754427,03:03:55
123,1,-11.4011803,03:05:30
124,2,-11.70526707,03:07:05
125,0,-14.28815495,03:08:36
126,1,-10.97815789,03:10:11
127,0,-13.61689653,03:11:44
128,1,-10.10980861,03:13:23
129,0,-12.51511806,03:14:59
130,0,-11.83522089,03:16:31
131,0,-12.44788824,03:18:06
132,1,-10.44713055,03:19:41
133,0,-9.72799029,03:21:16
134,1,-14.42394908,03:22:46
135,2,-11.69692022,03:24:23
136,2,-11.40561365,03:26:01
137,0,-16.39930302,03:27:24
138,0,-13.30524985,03:28:57
139,1,-11.80174873,03:30:27
140,2,-11.9274995,03:32:04
141,2,-11.26611854,03:33:42
142,0,-10.31914181,03:35:16
143,0,-9.95179221,03:36:52
144,0,-12.50888801,03:38:27
145,0,-11.85267145,03:40:00
146,0,-12.51780216,03:41:35
147,1,-12.14546463,03:43:10
148,1,-10.78040095,03:44:44
149,0,-10.94058105,03:46:21
150,1,-9.79437626,03:47:59
151,1,-11.15081753,03:49:36
152,0,-12.20439314,03:51:08
153,2,-8.52335447,03:52:45
154,0,-10.80758592,03:54:23
155,1,-11.40912975,03:56:00
156,3,-6.00315731,03:57:40
157,2,-8.36894251,03:59:16
158,1,-10.56399862,04:00:53
159,0,-12.37291238,04:02:22
160,3,-8.8924047,04:04:02
161,2,-10.42739254,04:05:41
162,1,-11.51942241,04:07:14
163,0,-12.62682427,04:08:47
164,1,-9.22281443,04:10:22
165,0,-13.43940074,04:11:56
166,0,-10.58023393,04:13:32
167,0,-12.08208706,04:15:01
168,1,-9.82107811,04:16:32
169,1,-8.95420591,04:18:08
170,0,-11.71659344,04:19:43
171,1,-10.46413987,04:21:14
172,0,-12.26627476,04:22:48
173,0,-12.99796376,04:24:20
174,1,-12.04398883,04:25:58
175,2,-9.65212951,04:27:36
176,1,-15.57783513,04:29:05
177,1,-12.35782218,04:30:35
178,1,-11.0768405,04:32:09
179,1,-12.11671209,04:33:45
180,0,-10.80504528,04:35:19
181,0,-12.62144312,04:36:52
182,0,-14.52349171,04:38:21
183,0,-10.65162409,04:39:54
184,0,-12.05418921,04:41:27
185,1,-7.48900512,04:43:04
186,1,-11.48727581,04:44:40
187,2,-9.32590829,04:46:17
188,0,-14.06677821,04:47:45
189,1,-11.69430406,04:49:20
190,0,-16.5416691,04:50:46
191,0,-12.33707291,04:52:19
192,1,-10.43077105,04:53:53
193,0,-11.45844653,04:55:26
194,0,-13.49224962,04:56:59
195,0,-11.53329322,04:58:30
196,0,-11.14940341,05:00:04
197,2,-9.73316927,05:01:45
198,0,-9.88924959,05:03:20
199,1,-11.57094767,05:04:55
200,4,-8.21074838,05:06:37
201,2,-11.79618977,05:08:17
202,1,-9.66164128,05:09:53
203,1,-12.28980588,05:11:27
204,2,-7.45202542,05:13:03
205,5,-6.27696506,05:14:47
206,2,-8.78574664,05:16:23
207,2,-10.08003165,05:18:02
208,0,-11.59673885,05:19:34
209,2,-6.23359987,05:21:11
210,0,-11.25433135,05:22:44
211,2,-9.81197878,05:24:22
212,1,-12.99804131,05:25:56
213,0,-10.43154172,05:27:28
214,0,-12.16935528,05:29:03
215,1,-8.26019919,05:30:38
216,1,-9.1525112,05:32:10
217,2,-10.0556358,05:33:47
218,0,-11.5111728,05:35:20
219,2,-8.46644802,05:37:01
220,4,-9.08882626,05:38:42
221,3,-6.70726937,05:40:21
222,1,-12.10475266,05:41:52
223,1,-9.95608472,05:43:28
224,0,-14.61266771,05:45:01
225,1,-10.35582239,05:46:38
226,3,-9.23815364,05:48:15
227,0,-11.32823844,05:49:50
228,2,-8.50707877,05:51:27
229,0,-10.93672215,05:53:04
230,1,-14.66827414,05:54:37
231,3,-9.26686448,05:56:19
232,1,-12.08653678,05:57:50
233,1,-9.25602641,05:59:26
234,2,-11.17387532,06:01:00
235,0,-11.16296486,06:02:32
236,0,-13.35781508,06:04:00
237,3,-7.17865491,06:05:39
238,0,-10.58380232,06:07:13
239,2,-11.49495335,06:08:51
240,2,-8.46099535,06:10:29
241,0,-10.40293183,06:12:03
242,1,-8.10782265,06:13:38
243,1,-10.59455419,06:15:14
244,0,-11.335175,06:16:44
245,0,-11.79630969,06:18:17
246,3,-9.03882975,06:19:56
247,0,-10.74485565,06:21:27
248,2,-10.59608388,06:23:02
249,1,-8.38047223,06:24:38
250,2,-7.52908743,06:26:17
251,2,-7.95643871,06:27:56
252,2,-8.00202052,06:29:37
253,2,-9.70113437,06:31:16
254,1,-13.34709172,06:32:51
255,0,-11.68581314,06:34:26
256,1,-8.32534251,06:36:05
257,0,-11.60784576,06:37:39
258,0,-10.53776298,06:39:15
259,1,-9.1233689,06:40:55
260,1,-9.38008051,06:42:32
261,0,-10.37520967,06:44:08
262,1,-7.5165906,06:45:42
263,0,-8.66715605,06:47:15
264,3,-3.9149097,06:48:56
265,2,-9.13364882,06:50:32
266,2,-8.26625824,06:52:06
267,0,-7.95958454,06:53:39
268,3,-8.63148369,06:55:19
269,0,-10.1549201,06:56:53
270,1,-10.90157348,06:58:29
271,2,-10.83852256,07:00:07
272,1,-9.7252343,07:01:39
273,2,-4.71566973,07:03:16
274,0,-9.18099678,07:04:50
275,2,-5.138307,07:06:30
276,1,-6.7398307,07:08:07
277,1,-6.99605974,07:09:44
278,5,-4.12809444,07:11:28
279,1,-7.27843563,07:13:05
280,2,-9.88629849,07:14:42
281,0,-9.34839903,07:16:21
282,0,-8.86500045,07:18:00
283,2,-9.27931362,07:19:36
284,4,-6.2007273,07:21:19
285,1,-7.9153874,07:22:56
286,1,-9.46359579,07:24:32
287,1,-10.51672986,07:26:05
288,1,-8.27174966,07:27:40
289,2,-8.85176227,07:29:20
290,2,-9.19442085,07:31:02
291,4,-6.11924621,07:32:43
292,0,-10.70169074,07:34:14
293,1,-6.80747843,07:35:52
294,3,-7.89969917,07:37:33
295,0,-10.509206,07:39:10
296,1,-9.35751514,07:40:39
297,2,-6.85577409,07:42:16
298,2,-8.77802614,07:43:55
299,0,-8.70964474,07:45:28
300,1,-7.33968731,07:47:07
301,5,-10.39188501,07:48:49
302,1,-10.29345057,07:50:21
303,1,-8.14524357,07:51:57
304,1,-7.21625697,07:53:33
305,0,-8.91602238,07:55:08
306,1,-9.04695191,07:56:42
307,2,-6.61244459,07:58:21
308,0,-10.36761508,07:59:54
309,1,-7.07596218,08:01:30
310,4,-6.09179049,08:03:10
311,1,-9.49546761,08:04:49
312,1,-8.87200293,08:06:22
313,2,-5.80879389,08:08:01
314,1,-7.58809284,08:09:38
315,0,-7.66145753,08:11:13
316,1,-9.59054796,08:12:49
317,0,-12.51794331,08:14:23
318,0,-8.15152588,08:15:56
319,2,-6.85829591,08:17:36
320,1,-6.95278805,08:19:12
321,1,-8.31072049,08:20:48
322,0,-8.28889099,08:22:20
323,0,-10.24237467,08:23:56
324,0,-10.00128074,08:25:30
325,0,-7.89557244,08:27:03
326,1,-6.58821999,08:28:38
327,1,-6.89821129,08:30:10
328,0,-6.52206329,08:31:44
329,1,-7.20344498,08:33:21
330,0,-6.62527049,08:34:54
331,0,-7.47349324,08:36:28
332,0,-6.19105998,08:38:01
333,2,-6.82971579,08:39:37
334,1,-7.67054198,08:41:13
335,0,-8.0742993,08:42:51
336,1,-7.24193669,08:44:29
337,2,-8.16570733,08:46:07
338,1,-8.20711757,08:47:48
339,0,-7.78132276,08:49:26
340,2,-6.69214669,08:51:02
341,2,-4.55398822,08:52:44
342,4,-6.23181258,08:54:23
343,1,-10.52311173,08:55:51
344,1,-10.72551346,08:57:27
345,0,-8.86321865,08:59:00
346,1,-8.59554083,09:00:34
347,0,-9.03291752,09:02:10
348,1,-8.84822542,09:03:47
349,0,-9.46143057,09:05:24
350,1,-11.67226346,09:06:59
351,0,-9.44086701,09:08:33
352,0,-7.76046383,09:10:10
353,0,-9.32951639,09:11:43
354,0,-7.05585807,09:13:21
355,2,-7.30718225,09:14:59
356,3,-4.83104977,09:16:42
357,1,-7.13029347,09:18:21
358,0,-9.26966659,09:19:56
359,1,-7.31378138,09:21:32
360,0,-8.61420173,09:23:08
361,0,-8.2247222,09:24:45
362,1,-7.75271546,09:26:23
363,1,-6.5096227,09:28:03
364,2,-6.78181899,09:29:40
365,0,-7.27281291,09:31:15
366,3,-4.76332591,09:32:53
367,4,-5.41805372,09:34:33
368,4,-7.43648146,09:36:13
369,4,-5.96671187,09:37:55
370,2,-9.53382517,09:39:32
371,0,-11.36273062,09:41:04
372,0,-8.37828802,09:42:42
373,1,-8.73533609,09:44:19
374,3,-5.17697899,09:45:58
375,1,-6.56578,09:47:36
376,1,-8.03916695,09:49:16
377,1,-6.92670194,09:50:54
378,1,-5.20589307,09:52:33
379,1,-8.01975804,09:54:10
380,2,-8.73497237,09:55:50
381,0,-8.24725435,09:57:23
382,0,-8.19286534,09:58:58
383,0,-8.30516139,10:00:33
384,2,-4.20520588,10:02:15
385,0,-7.35393628,10:03:52
386,0,-4.86498756,10:05:30
387,3,-5.01494755,10:07:11
388,1,-9.14578285,10:08:45
389,1,-7.91728103,10:10:25
390,3,-5.38239743,10:12:03
391,2,-7.66117943,10:13:41
392,1,-7.08865099,10:15:18
393,1,-8.39805942,10:16:58
394,2,-7.19422418,10:18:38
395,1,-6.72530066,10:20:16
396,0,-6.66266487,10:21:51
397,0,-8.70752602,10:23:26
398,0,-7.87394391,10:25:05
399,1,-7.38732516,10:26:45
400,0,-7.0781701,10:28:20
401,1,-6.82632262,10:30:02
402,0,-6.52850419,10:31:37
403,0,-7.67091875,10:33:12
404,0,-5.47290982,10:34:50
405,0,-8.25515445,10:36:26
406,1,-7.15014794,10:38:04
407,0,-8.02481925,10:39:41
408,2,-6.42576441,10:41:18
409,1,-6.44757337,10:42:56
410,2,-7.78010501,10:44:33
411,2,-3.81998502,10:46:12
412,1,-9.25850029,10:47:49
413,1,-7.46238056,10:49:24
414,0,-8.28967996,10:51:00
415,0,-7.29163781,10:52:35
416,0,-5.81680228,10:54:15
417,2,-7.85154035,10:55:54
418,0,-8.44298904,10:57:29
419,0,-8.13685626,10:59:06
420,4,-1.73004641,11:00:47
421,3,-5.46546892,11:02:28
422,3,-3.25693407,11:04:10
423,0,-7.43337711,11:05:46
424,0,-7.33544728,11:07:20
425,1,-4.74314929,11:08:56
426,1,-6.85309583,11:10:32
427,2,-5.25996827,11:12:11
428,0,-7.05194057,11:13:42
429,1,-6.32769411,11:15:18
430,0,-5.70393638,11:16:57
431,0,-5.44811882,11:18:38
432,2,-7.06851874,11:20:17
433,2,-4.64593016,11:21:59
434,1,-5.70624721,11:23:36
435,0,-9.06191058,11:25:09
436,0,-7.13534342,11:26:44
437,1,-4.51513321,11:28:21
438,1,-7.56347227,11:29:58
439,0,-7.69814739,11:31:42
440,0,-5.5183915,11:33:19
441,0,-6.8016063,11:35:00
442,0,-5.99130619,11:36:40
443,1,-5.58186427,11:38:21
444,0,-7.65201129,11:39:58
445,0,-6.38471584,11:41:36
446,0,-6.27558038,11:43:14
447,1,-5.81001407,11:44:55
448,0,-3.99706847,11:46:34
449,2,-5.07827246,11:48:14
450,0,-6.48916297,11:49:52
451,0,-6.04446758,11:51:30
452,1,-5.36599017,11:53:07
453,0,-7.12979016,11:54:43
454,0,-8.49890805,11:56:21
455,0,-7.46265249,11:57:53
456,0,-6.32049224,11:59:29
457,0,-7.2868811,12:01:07
458,0,-6.33624475,12:02:47
459,2,-4.33494212,12:04:28
460,0,-5.452734,12:06:05
461,0,-6.54282524,12:07:44
462,0,-6.483093,12:09:22
463,0,-8.80621814,12:10:59
464,0,-5.89974776,12:12:37
465,3,-5.37040989,12:14:19
466,1,-7.22972106,12:15:56
467,1,-4.26535872,12:17:34
468,0,-7.93610738,12:19:09
469,0,-6.47999926,12:20:42
470,3,-4.63440825,12:22:22
471,1,-6.20510956,12:24:02
472,1,-3.81956269,12:25:46
473,2,-7.59256768,12:27:23
474,1,-5.70098434,12:29:00
475,3,-5.16092105,12:30:42
476,1,-7.06093507,12:32:20
477,0,-6.74405576,12:34:01
478,1,-5.69756384,12:35:38
479,0,-7.13352663,12:37:12
480,0,-5.74550775,12:38:49
481,1,-7.61037564,12:40:27
482,0,-8.07099391,12:42:04
483,2,-6.03678389,12:43:45
484,1,-5.92282912,12:45:23
485,0,-6.0060939,12:47:00
486,1,-9.01403295,12:48:39
487,1,-4.89290765,12:50:21
488,0,-7.42250928,12:51:57
489,1,-6.57143047,12:53:36
490,2,-6.68037769,12:55:15
491,1,-9.85937649,12:56:49
492,2,-8.02655019,12:58:29
493,1,-4.98822877,13:00:08
494,2,-6.79241047,13:01:47
495,2,-4.2402296,13:03:30
496,0,-10.64506503,13:05:05
497,2,-9.19748646,13:06:44
498,1,-4.99130793,13:08:24
499,3,-4.27630161,13:10:10
500,0,-6.37655337,13:11:43
501,1,-5.55072056,13:13:20
502,2,-5.20832162,13:14:59
503,1,-5.23302272,13:16:35
504,1,-7.69343842,13:18:09
505,1,-6.73051008,13:19:49
506,0,-5.90093924,13:21:24
507,0,-7.2786229,13:22:58
508,1,-7.90453294,13:24:31
509,0,-9.54227496,13:26:02
510,4,-4.75261726,13:27:43
511,0,-7.62401236,13:29:05
512,1,-10.3652535,13:30:28
513,1,-7.35601332,13:32:06
514,0,-7.94375912,13:33:39
515,2,-8.02453293,13:35:13
516,1,-6.90612507,13:36:46
517,1,-9.76770457,13:38:22
518,1,-6.61936155,13:40:02
519,3,-3.93437807,13:41:45
520,3,-4.52360818,13:43:26
521,0,-9.26752367,13:45:02
522,0,-7.63679068,13:46:38
523,0,-7.58243642,13:48:12
524,1,-6.32270079,13:49:49
525,4,-4.69407583,13:51:31
526,1,-7.87208734,13:53:08
527,0,-8.2492244,13:54:45
528,0,-11.08654168,13:56:16
529,2,-5.06779195,13:57:55
530,3,-4.73677085,13:59:36
531,1,-8.90660128,14:01:16
532,0,-9.31437853,14:02:51
533,0,-5.92036738,14:04:31
534,3,-5.36694726,14:06:14
535,1,-4.48543007,14:07:53
536,1,-5.64034292,14:09:31
537,0,-7.16006348,14:11:07
538,0,-6.99799309,14:12:45
539,0,-6.14525276,14:14:20
540,2,-6.49554816,14:15:55
541,2,-5.73390908,14:17:32
542,2,-4.96963429,14:19:11
543,0,-7.08089517,14:20:45
544,3,-3.32916042,14:22:27
545,0,-7.0132265,14:23:59
546,1,-6.22804323,14:25:37
547,0,-6.88626656,14:27:13
548,1,-6.70753746,14:28:48
549,0,-7.91424197,14:30:27
550,1,-6.13400003,14:32:05
551,1,-5.00001677,14:33:46
552,0,-6.89671706,14:35:23
553,1,-8.29050678,14:36:57
554,0,-7.36002729,14:38:33
555,0,-6.78961217,14:40:08
556,0,-6.74690207,14:41:45
557,2,-5.45244489,14:43:25
558,0,-6.62282152,14:45:04
559,1,-3.63277935,14:46:40
560,0,-6.07656737,14:48:12
561,0,-8.03712732,14:49:46
562,1,-3.74791308,14:51:26
563,0,-7.79418546,14:53:03
564,1,-6.92685322,14:54:40
565,0,-8.00613479,14:56:17
566,0,-6.63550358,14:57:55
567,5,-1.91242246,14:59:42
568,1,-6.42301313,15:01:21
569,0,-10.09205704,15:02:59
570,4,-5.58957161,15:04:39
571,0,-7.60064299,15:06:14
572,0,-9.80305674,15:07:44
573,1,-7.5050218,15:09:24
574,1,-7.13193716,15:11:03
575,0,-9.35296375,15:12:42
576,0,-5.75716181,15:14:20
577,0,-6.77886224,15:15:57
578,0,-7.57499971,15:17:35
579,1,-4.25238531,15:19:15
580,1,-7.55469721,15:20:57
581,2,-5.15646694,15:22:39
582,0,-8.06887662,15:24:15
583,2,-6.1244144,15:25:55
584,4,-4.41117013,15:27:34
585,1,-5.14842705,15:29:09
586,2,-6.08670509,15:30:46
587,1,-6.5199939,15:32:25
588,1,-6.29663309,15:34:06
589,1,-7.3457865,15:35:44
590,0,-5.91267639,15:37:23
591,1,-9.36291165,15:38:59
592,0,-8.36933094,15:40:32
593,0,-8.16378306,15:42:07
594,1,-7.26705398,15:43:47
595,1,-6.73369046,15:45:25
596,2,-12.12556594,15:46:58
597,0,-7.43931405,15:48:34
598,1,-3.79300125,15:50:10
599,0,-8.77430358,15:51:46
600,1,-5.77724903,15:53:21
601,3,-8.45699501,15:55:00
602,1,-7.88269683,15:56:30
603,1,-10.84600321,15:58:01
604,0,-7.42511335,15:59:35
605,2,-7.41776447,16:01:13
606,0,-8.97011969,16:02:46
607,0,-9.89890577,16:04:21
608,0,-7.29920478,16:05:56
609,1,-7.7960168,16:07:31
610,0,-7.28347868,16:09:03
611,1,-9.19250993,16:10:41
612,1,-6.94802614,16:12:16
613,1,-9.9866051,16:13:45
614,0,-6.88276481,16:15:22
615,1,-6.90657665,16:17:01
616,0,-5.99568465,16:18:36
617,1,-7.63933839,16:20:15
618,0,-8.76262256,16:21:49
619,1,-9.20657613,16:23:26
620,3,-4.12087908,16:25:11
621,1,-7.84519093,16:26:51
622,0,-6.46969103,16:28:29
623,1,-5.6453446,16:30:09
624,2,-5.02016985,16:31:50
625,0,-6.25065569,16:33:24
626,1,-5.21270817,16:34:59
627,2,-4.51289284,16:36:40
628,0,-6.61463189,16:38:20
629,5,-5.93455404,16:40:00
630,0,-7.7227036,16:41:34
631,1,-5.46963317,16:43:10
632,0,-5.89159145,16:44:49
633,0,-6.11316349,16:46:25
634,1,-6.79146092,16:48:00
635,0,-7.89651696,16:49:35
636,2,-4.13181267,16:51:17
637,1,-6.72348837,16:52:56
638,0,-5.28610911,16:54:34
639,0,-4.81839892,16:56:10
640,1,-6.42955699,16:57:49
641,0,-4.85736242,16:59:27
642,1,-5.42610348,17:01:08
643,1,-6.52974101,17:02:45
644,2,-7.0241353,17:04:21
645,2,-2.1278646,17:06:02
646,1,-4.16217189,17:07:40
647,0,-6.42773115,17:09:17
648,0,-7.86367404,17:10:52
649,0,-8.79933318,17:12:30
650,0,-5.63889293,17:14:08
651,1,-6.47000787,17:15:49
652,0,-9.3583151,17:17:21
653,1,-6.13479119,17:18:57
654,1,-4.47314906,17:20:39
655,1,-5.96789294,17:22:18
656,0,-10.05373772,17:23:53
657,0,-6.71320859,17:25:32
658,2,-6.83066291,17:27:09
659,2,-5.15271078,17:28:51
660,3,-3.76215341,17:30:35
661,1,-5.24454954,17:32:16
662,0,-7.20666975,17:33:50
663,0,-7.50172929,17:35:24
664,0,-6.58172816,17:37:00
665,0,-5.68179627,17:38:40
666,2,-5.69989639,17:40:21
667,1,-11.11221049,17:41:49
668,1,-4.3017723,17:43:33
669,0,-7.22666956,17:45:05
670,2,-6.36015757,17:46:43
671,0,-7.56245836,17:48:16
672,3,-4.30967711,17:50:01
673,0,-9.39956808,17:51:35
674,0,-6.31458189,17:53:08
675,2,-3.85438881,17:54:44
676,2,-6.58477575,17:56:18
677,0,-8.69070684,17:57:51
678,0,-6.3380987,17:59:25
679,0,-7.85562917,18:00:57
680,3,-4.4542711,18:02:33
681,2,-6.41272536,18:04:11
682,0,-8.58325573,18:05:43
683,0,-8.27468711,18:07:15
684,2,-3.1874206,18:08:50
685,2,-4.46363167,18:10:28
686,1,-3.80013831,18:12:04
687,2,-2.72924826,18:13:40
688,3,-3.95221594,18:15:17
689,5,-1.45472043,18:17:00
690,3,-6.29464124,18:18:39
691,5,-3.22589341,18:20:22
692,1,-7.73972616,18:21:56
693,1,-4.99292878,18:23:29
694,0,-5.23117316,18:25:00
695,2,-4.41376525,18:26:34
696,1,-7.90074769,18:28:08
697,4,-3.47524899,18:29:46
698,0,-9.42823107,18:31:13
699,0,-7.75655264,18:32:46
700,1,-8.02003614,18:34:10
701,1,-8.81470449,18:35:44
702,2,-5.86149095,18:37:20
703,0,-7.67583116,18:38:55
704,1,-7.22786272,18:40:32
705,0,-8.60048644,18:42:03
706,2,-3.90472533,18:43:38
707,2,-3.98615482,18:45:12
708,1,-5.94016141,18:46:44
709,2,-5.5776302,18:48:19
710,0,-5.78758614,18:49:52
711,1,-4.68974242,18:51:30
712,1,-4.6789435,18:53:06
713,0,-7.81001657,18:54:35
714,1,-7.00526157,18:56:10
715,1,-6.79187862,18:57:48
716,0,-7.27806592,18:59:21
717,2,-4.26233046,19:00:59
718,0,-7.40172608,19:02:35
719,2,-4.3963936,19:04:09
720,0,-6.82166311,19:05:41
721,1,-5.46100699,19:07:20
722,0,-6.72520958,19:08:54
723,1,-6.89244907,19:10:29
724,0,-4.06019364,19:12:02
725,0,-7.32964255,19:13:33
726,2,-6.33713087,19:15:12
727,1,-5.46180434,19:16:51
728,0,-5.8531427,19:18:29
729,0,-5.24371798,19:20:01
730,0,-5.55203877,19:21:34
731,0,-8.21637402,19:23:04
732,0,-7.86340283,19:24:37
733,0,-4.24443329,19:26:12
734,2,-4.08152058,19:27:47
735,2,-4.01614141,19:29:25
736,0,-6.57396502,19:30:59
737,0,-5.12597322,19:32:32
738,4,-1.99501172,19:34:14
739,0,-5.80555134,19:35:46
740,4,-1.15340836,19:37:29
741,1,-5.46061426,19:39:06
742,0,-6.70362694,19:40:38
743,0,-8.09201092,19:42:11
744,2,-4.01736286,19:43:46
745,2,-6.09503771,19:45:22
746,2,-3.22545256,19:46:59
747,2,-6.66017837,19:48:34
748,2,-4.31693038,19:50:11
749,2,-5.44405335,19:51:49
750,2,-4.50251756,19:53:25
751,3,-5.72033574,19:55:03
752,0,-4.40377104,19:56:34
753,0,-6.27523161,19:58:07
754,1,-6.32174777,19:59:41
755,0,-8.03046363,20:01:13
756,2,-2.50071864,20:02:50
757,1,-5.32392482,20:04:27
758,0,-7.36553092,20:06:03
759,2,-8.49436802,20:07:37
760,0,-10.37384409,20:09:05
761,1,-9.10367758,20:10:40
762,1,-7.46207366,20:12:16
763,2,-4.832108,20:13:50
764,1,-6.71735874,20:15:27
765,1,-5.12493364,20:17:03
766,1,-3.86543713,20:18:42
767,2,-2.94508532,20:20:21
768,0,-6.35581486,20:21:53
769,0,-8.00918384,20:23:27
770,2,-6.67375168,20:25:02
771,1,-4.74085432,20:26:35
772,1,-6.28884066,20:28:06
773,4,-4.54437642,20:29:46
774,0,-8.21758428,20:31:18
775,0,-7.72091598,20:32:48
776,2,-2.35759711,20:34:34
777,2,-3.39692746,20:36:17
778,1,-4.83013066,20:37:53
779,1,-3.96623301,20:39:31
780,3,-3.9050206,20:41:11
781,2,-7.58771377,20:42:50
782,2,-6.22155751,20:44:26
783,0,-5.62173821,20:46:02
784,0,-5.87661275,20:47:37
785,1,-3.55098949,20:49:12
786,1,-6.38064231,20:50:48
787,3,-5.75537372,20:52:29
788,0,-8.11480937,20:54:05
789,3,-1.77592053,20:55:45
790,3,-5.60943716,20:57:24
791,2,-7.29912304,20:59:02
792,1,-8.64643431,21:00:35
793,2,-8.2879458,21:02:10
794,1,-6.24087277,21:03:46
795,4,-3.16384303,21:05:24
796,1,-3.71945478,21:07:02
797,1,-8.4783875,21:08:37
798,3,-6.0038071,21:10:19
799,0,-7.35615418,21:11:56
800,1,-5.81598845,21:13:31
801,0,-6.57338282,21:15:04
802,0,-5.74328375,21:16:36
803,0,-6.54353673,21:18:12
804,1,-3.43131796,21:19:49
805,3,-4.74629515,21:21:26
806,0,-8.14928165,21:23:01
807,2,-5.02908747,21:24:38
808,2,-4.59309623,21:26:16
809,2,-4.91179259,21:27:56
810,2,-5.05499877,21:29:37
811,1,-4.63625483,21:31:14
812,0,-5.93417839,21:32:49
813,1,-3.46969665,21:34:24
814,0,-5.53594713,21:35:58
815,0,-8.57813668,21:37:32
816,0,-7.38679685,21:39:08
817,1,-4.4472281,21:40:46
818,1,-4.02811366,21:42:25
819,2,-5.55935184,21:44:01
820,2,-5.89229606,21:45:41
821,1,-6.09216836,21:47:18
822,1,-8.21246537,21:48:50
823,1,-5.56430263,21:50:23
